Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,AVERGE VIEW
4628,1,Cuentos y Juguetes de Adri,133,1099496,228057115,1714715.15037594
4629,1,TOP 15 CURIOSIDADES,300,983449,300740510,1002468.3666666667
4630,1,Raj vallabh,126,233043,77614399,615987.2936507936
4632,1,Farmees Português - Canções dos…,535,2718159,888771395,1661254.9439252336
4633,1,Fischer's-セカンダリ-,823,2071030,928418444,1128090.454434994
4634,1,Hashtags,1696,304604,77394114,45633.32193396227
4635,1,Superline Music,3423,671952,230351462,67295.1977797254
4636,1,WhatCulture,1444,1608796,708574434,490702.5166204986
4637,1,okonomi monjya,122,96234,92704401,759872.1393442623
4638,1,Queen Naija,161,3294592,254818379,1582722.850931677
4639,1,Hard Play,207,711235,27128142,131053.82608695653
4640,1,VAST Studio,408,1698943,272265629,667317.7181372549
4641,1,SKY Bolero,3012,766424,354989619,117858.43924302788
4642,1,Smoke The Bear,1470,655663,231279737,157333.1544217687
4643,1,Revolución Popular Noticias,4574,258561,151080571,33030.29536510713
4644,1,Tips Films,931,768707,463071646,497391.67132116004
4645,1,BORCREW OFFICIAL,315,854382,631087479,2003452.3142857142
4647,1,เออน่า…,60,1317249,486047466,8100791.1
4648,1,Thomas & Friends,854,841762,1031010270,1207271.9789227166
4649,1,Х-Фактор,2924,784389,773507035,264537.28967168264
4650,1,Calle y Poché,148,4555359,287112168,1939947.0810810812
4651,1,Dj Massage,169,109123,36567040,216373.0177514793
4652,1,UFOvnis,764,969489,367754540,481354.109947644
4653,1,SHORT TIME SECRET,304,3393635,301632051,992210.6940789474
4655,1,Colors with Baby,77,1066996,228667209,2969704.012987013
4656,1,급식왕,68,418941,86242544,1268272.705882353
4657,1,Gumbal,2763,989730,641245241,232082.96815056098
4659,1,NewMelody,303,373930,88715039,292788.9075907591
4660,1,MOMENTO DA CRIANÇA : CHILD'S…,565,2093276,540676088,956948.8283185841
4661,1,Малышарики,296,526890,416005746,1405424.8175675676
4662,1,Wow Sister Toy,450,992253,247284306,549520.68
4663,1,Trillion - 8D Music,225,297708,51685733,229714.3688888889
4665,1,oblomoff,952,2925802,788535518,828293.6113445378
4666,1,Animal Planet,4737,2899616,1543446280,325827.79818450497
4667,1,KBS 안테나,4537,407565,400086125,88182.96782014547
4668,1,LA DIVAZA,111,7289257,472676060,4258342.882882883
4670,1,Матч ТВ,2116,688075,183189109,86573.30293005671
4671,1,Cyberpunk 2077,5,376009,39867906,7973581.2
4672,1,Nando Moura,1511,2559741,537596828,355788.7677035076
4673,1,KÖLN 50667 - NEWS,382,8858,10059813,26334.5890052356
4674,1,TV5 News,130256,1001273,735030481,5642.968316238791
4675,1,Niki and Gabi,385,6981602,817180229,2122546.049350649
4676,1,My TOP10 of Today,155,536916,157095169,1013517.2193548387
4677,1,Игрули TV,207,260644,222613832,1075429.1400966183
4678,1,قناة افلام اكشن…,158,367145,110586550,699914.8734177215
4679,1,Jarir Bookstore,527,191631,80324158,152417.75711574953
4680,1,Al Fondo hay Sitio,7039,1059526,1126422196,160025.8837903111
4681,1,Garnier México,46,33029,161871841,3518953.065217391
4682,1,دانية شافعي DanyahShafei,240,1715058,640259249,2667746.870833333
4683,1,Tang Takor,640,85346,36590615,57172.8359375
4684,1,NeYoVEVO,130,2431139,1740459500,13388150.0
4685,1,Auf Streife,1113,521502,344344573,309384.16262354
4686,1,OneTwo,110,1292032,274800465,2498186.0454545454
4687,1,Nhạc sĩ Nguyễn Hậu,340,690553,418088353,1229671.6264705881
4689,1,Anderson Augusto Moreno,173,703705,135631677,783998.1329479769
4690,1,Поиграйка,432,741071,572644241,1325565.3726851852
4692,1,Shaun the Sheep [ViệtNam],139,420941,253034526,1820392.273381295
4693,1,Heróis em Geral,758,672138,310150801,409169.9221635884
4694,1,Tbilisi Music Factory,253,342244,80661081,318818.5019762846
4695,1,THESSALONIAN31N,557,169628,230184105,413256.921005386
4697,1,How Ridiculous,198,2944984,415212219,2097031.4090909092
4698,1,momo,18,71072,6033586,335199.22222222225
4699,1,Yummy Cake,184,198254,38209654,207661.16304347827
4700,1,New Smile Entertainment,2808,163801,68846374,24517.93945868946
4701,1,NORMAN FAIT DES VIDÉOS,149,10956784,1944888412,13052942.362416107
4702,1,ChristianNodalVEVO,12,1725609,977903086,81491923.83333333
4703,1,LaSabri,1093,1502901,356090373,325791.74107959744
4704,1,Dumbazz,450,2008118,258882357,575294.1266666667
4706,1,Funny Fingers TV,426,320015,138184507,324376.77699530515
4707,1,Daniel Shaya,13,229733,54228571,4171428.5384615385
4708,1,Village food factory,171,1826487,325951972,1906151.8830409357
4709,1,Mythri Movie Makers,451,771870,359113559,796260.6629711752
4710,1,baby shark tv - fun for kids,214,297537,34675485,162034.97663551403
4711,1,Kraul,2351,44463,10077276,4286.378562313909
4712,1,Lagu Anak TV,160,691833,321465874,2009161.7125
4713,1,Filipino Fairy Tales,84,416481,190955997,2273285.6785714286
4714,1,Machinima,24260,12462363,4366599198,179991.72291838418
4715,1,TinTon Tv,25,146046,34855675,1394227.0
4717,1,Bloveslife,598,877286,167696925,280429.64046822744
4718,1,Misterios Paranormales,238,400683,126049665,529620.4411764706
4719,1,luisitorey,544,8568122,1467335235,2697307.4172794116
4720,1,Cadbury Silk,119,128815,168088147,1412505.43697479
4721,1,Lifia Niala,531,1309462,1056967526,1990522.647834275
4722,1,Imran's Toy Reviews,1766,1578535,1226434290,694470.1528878822
4723,1,ميني فيلم افلام…,156,327130,125735994,805999.9615384615
4724,1,Grizzy & les Lemmings,92,189393,53693273,583622.5326086957
4725,1,Maa Janki Series - Bhakti,2158,393496,84699994,39249.302131603334
4726,1,Mazaaq Raat Official,1475,985144,353663634,239771.95525423728
4727,1,Antena 1,32503,767552,754167799,23203.021228809648
4728,1,Verdade Política,3037,589995,163181540,53731.16233124794
4729,1,The Icing Artist,263,2445589,510079162,1939464.494296578
4730,1,Public TV | ಪಬ್ಲಿಕ್…,64019,812492,345120681,5390.910214155173
4732,1,Blitz,4033,1779457,536941556,133137.0086784032
4733,1,UIE Movies,3049,888404,312748978,102574.27943588061
4734,1,YoYo TeLeViSion VietSub,756,344630,123167107,162919.4537037037
4735,1,Goldmines Dishoom,21,282465,31720611,1510505.2857142857
4736,1,foofightersVEVO,70,1420511,1176078631,16801123.3
4737,1,키즈팡TV,842,638306,599514075,712011.9655581948
4738,1,EazyDrop,110,417849,39911260,362829.63636363635
4739,1,Radial by The Orchard,4999,1093618,1171780378,234402.95619123825
4740,1,DivertiGuay,394,903307,188770092,479111.90862944163
4741,1,DaftPunkVEVO,14,2425693,799380228,57098587.71428572
4742,1,KingKennyTv,98,1407933,181567805,1852732.7040816327
4743,1,USA TODAY,19952,716126,830297926,41614.77175220529
4744,1,PULCINO PIO,88,3730907,2266057168,25750649.636363637
4745,1,Top Channel Albania,71136,514462,725647506,10200.847756410256
4746,1,Đi Rừng & Làm Rẫy,228,693148,191189020,838548.3333333334
4747,1,BeritaSatuTV,132874,305667,270945052,2039.1126330207564
4748,1,Gibi ASMR,305,1280826,307828402,1009273.4491803278
4750,1,SelenaVEVO,26,655467,567064031,21810155.03846154
4751,1,Diki Duki Dariel,253,349689,129195310,510653.39920948615
4752,1,Come on Kids Learn & Toys,170,952759,225809039,1328288.4647058824
4753,1,Abu music,6,967875,359342197,59890366.166666664
4754,1,UmiKids,1233,530147,449872770,364860.31630170316
4755,1,Bollygrad Studioz,1372,676770,141597007,103204.81559766764
4756,1,moviecollectionjp,16045,421034,808283956,50376.06456840137
4757,1,jogodoido1,129,474716,536504703,4158951.1860465114
4758,1,canalestrellatv,31100,902015,747309845,24029.25546623794
4759,1,نايف&نواف /naif.nawaf,122,336113,96226641,788742.9590163934
4760,1,Real Time with Bill Maher,1455,1444549,524903789,360758.6178694158
4761,1,Isaias Saad,9,380534,63609155,7067683.888888889
4762,1,Debbie Doo Kids TV,125,790253,601828436,4814627.488
4763,1,CloudKid,911,2365301,650705454,714276.0197585071
4764,1,AdamThomasMoran,481,9522573,1945813869,4045351.079002079
4765,1,Danny Letras,722,1092545,1041435793,1442431.846260388
4766,1,ToyTV - Khủng long bạo chúa,468,586033,293408690,626941.6452991453
4767,1,ESRAWORLD,37,90934,2038173,55085.75675675676
4768,1,Sen Vàng Tivi,9530,743082,661876773,69451.91741867785
4769,1,Vidya Vox,34,4896720,481216349,14153422.029411765
4770,1,Comicbook.com,4346,891366,914659533,210460.08582604694
4771,1,Lazada Việt Nam,168,78166,129517558,770937.8452380953
4773,1,HD Songs Bollywood,67,2573251,31925394,476498.41791044775
4774,1,Whattheduck,523,1014454,531456854,1016169.8929254302
4775,1,Black Beard Projects,124,626636,86445880,697144.1935483871
4776,1,Wu Tang Collection,1915,452491,241749237,126239.81044386423
4777,1,Ben 10,258,439089,234320528,908219.1007751938
4778,1,ماوكلي,82,2228894,288823066,3522232.512195122
4779,1,Mannie and Genecia,476,669340,153571707,322629.63655462186
4780,1,Awesome Toys,5,975349,164046398,32809279.6
4781,1,ゴウキ/Gouki BOOK,789,278919,258643106,327811.2877059569
4782,1,Sunita Agarwal,652,1460897,212126635,325347.59969325154
4783,1,miguel marrujo,5,65997,10371424,2074284.8
4784,1,Onyx Family,106,1867345,284641708,2685299.132075472
4785,1,TonightShowNet,4015,574542,401250044,99937.74445828145
4786,1,paint colouring pages for kids tv,54,1612123,180505108,3342687.185185185
4788,1,CineBox Pictures,278,1208974,291798057,1049633.2985611511
4789,1,三立台劇,4563,416813,482051586,105643.5647600263
4790,1,Discovery UK,2361,1386496,533584799,225999.49131723845
4791,1,MrLololoshka (Роман…,1595,5819744,1652673147,1036158.7128526645
4792,1,Kelli Maple,3407,904284,780078833,228963.5553272674
4793,1,Mi Vietnam,60,3130,39907898,665131.6333333333
4794,1,Örümcek Adam Şimşek McQueen,345,501095,399090908,1156785.24057971
4795,1,Du Lịch Bụi,210,408483,150296066,715695.5523809524
4796,1,유라야놀자(Let's play YURA),794,462406,430800819,542570.3010075567
4797,1,Cidade do Carro - Desenhos Animados…,656,898502,496374196,756667.981707317
4798,1,Wankil Studio - Laink et Terracid,558,1349572,516919282,926378.6415770609
4799,1,EDWIN DIAZTO,102,821690,388636462,3810161.3921568627
4800,1,Luan Santana,278,6441875,2052936604,7384664.043165468
4801,1,Gjigandet e Vegjel,19,167146,36273204,1909116.0
4802,1,Single Track Studio,1513,977589,488679303,322986.9814937211
4804,1,Happy Toy Dolls,194,657427,138235916,712556.2680412371
4805,1,Funny Commercials,356,388441,208670884,586154.1685393258
4806,1,BBC News,8864,3119930,850355184,95933.57220216606
4807,1,Funtap Game,782,1466,65498471,83757.63554987212
4808,1,Nancy Ajram,241,2373004,881503633,3657691.4232365144
4809,1,NIVEA MEN Indonesia,35,19416,68418856,1954824.4571428571
4810,1,Red Panda,315,375946,165847713,526500.6761904762
4811,1,Макс Ващенко,82,879468,91664348,1117857.9024390243
4812,1,tanvi emitra,23,284025,67314123,2926701.0
4813,1,Top5Central,607,3793259,723692651,1192244.8945634267
4814,1,Luisito Kingdom,87,1861616,61099757,702296.0574712644
4815,1,Brendan Kavanagh,869,188337,114610050,131887.2842347526
4816,1,Tiny Turtle - Fortnite,2960,3865229,2313734440,781667.0405405406
4817,1,xxYjYxx,184,915607,78033644,424095.89130434784
4818,1,Silo Entertainment,520,2384236,272881167,524771.475
4819,1,Vision TV,126,254953,140582816,1115736.634920635
4820,1,Indian Daily News And Entertainment…,930,497212,217370730,233731.96774193548
4821,1,BOXX MUSIC,174,456106,261740897,1504258.028735632
4822,1,Antrax,316,7420218,952179970,3013227.753164557
4824,1,Moviebox Record Label,3276,1634063,841001819,256716.06196581197
4825,1,鈴川絢子/Suzukawa Ayako,1570,517962,623983009,397441.40700636944
4826,1,Brandon Rogers,168,4467143,645559095,3842613.660714286
4827,1,Honiro,1384,703716,410680222,296734.2644508671
4828,1,Tree Animation,18,1208668,235957306,13108739.222222222
4829,1,Mohamed AlSalim | محمد…,144,2873330,963678387,6692211.020833333
4830,1,PS Daily,140,332740,70823787,505884.1928571428
4831,1,X Music - Bolero,194,318838,150847944,777566.7216494846
4832,1,WildBrain – Kids Videos,1449,1265381,704083663,485910.05037957215
4833,1,SK-II Japan,173,42869,284399036,1643925.063583815
4834,1,Kyler and Mad,328,2221793,342778333,1045055.893292683
4835,1,NTV Entertainment,2504,107229,43505019,17374.208865814697
4836,1,ウマヅラビデオ,349,462882,121687374,348674.4240687679
4838,1,Conor Maynard,247,8140377,1596625438,6464070.599190284
4839,1,Godenot,4333,2462268,692860759,159903.24463420262
4840,1,thinkThin,37,1780,11542380,311956.2162162162
4841,1,Fantastic Adventures,26,205697,50350200,1936546.1538461538
4842,1,camilaVEVO,81,2074598,1794207739,22150712.827160493
4843,1,Zkylixx,9,91842,9747688,1083076.4444444445
4844,1,perfect status,166,166852,47520251,286266.5722891566
4846,1,Alexunea TV,489,601996,230598391,471571.3517382413
4847,1,RahatFAKhanVEVO,3,1477124,496855768,165618589.33333334
4848,1,Yuvan Shankar Raja,220,436221,96930418,440592.8090909091
4849,1,Little Big,43,1807800,326606982,7595511.209302326
4850,1,SAMURAI Clips,171,189703,66871275,391060.08771929826
4851,1,Humberto Contreras,310,1168566,1128485040,3640274.3225806453
4852,1,Muhammed Nalça,24,107409,50383505,2099312.7083333335
4853,1,BD Media Music,209,263845,128379117,614254.1483253589
4854,1,DramaAlert,899,4250220,891451164,991603.0745272525
4855,1,Sonic Islamic (سونک…,1137,779554,202960933,178505.65787159192
4856,1,Unisys Music,777,1643420,639612714,823182.3861003862
4857,1,ToniBraxtonVEVO,39,923010,709416063,18190155.46153846
4858,1,BloodyVids,284,1444973,376341574,1325146.3873239437
4859,1,UnspeakablePlays,433,1748983,263108427,607640.7090069284
4860,1,MondoMedia,1498,3773340,2543022080,1697611.5353805074
4861,1,We Are Kids United,78,1632138,812572935,10417601.73076923
4862,1,channel of batsu game,744,4559,14498333,19487.00672043011
4863,1,Седьмой канал - 7…,17418,954646,607617274,34884.445630956485
4864,1,New Blaker,23,45163,13121436,570497.2173913043
4865,1,My Disney Toys,369,1873227,852094911,2309200.300813008
4866,1,Indian Tele Tadka,378,581503,242888565,642562.3412698413
4867,1,Сила Слова,5378,312534,261115783,48552.58144291558
4868,1,Wismichu,306,7584971,1010531417,3302390.251633987
4869,1,Cambodia Daily KH,33,142060,42801526,1297015.9393939395
4870,1,B4U Mini Theatre,273,364053,143656933,526215.8717948718
4871,1,ゆきりぬ,654,813260,188641985,288443.4021406728
4872,1,เรื่องเล่า…,2330,459899,130636281,56067.07339055794
4873,1,Dutch Lady Việt Nam,219,99646,223121594,1018820.0639269407
4874,1,ToeiPrettyGuardians,1248,152010,249872393,200218.26362179487
4875,1,Trav and Cor,114,1315844,239025525,2096715.1315789474
4876,1,aeonretail,66,4889,7820686,118495.24242424243
4877,1,BeamNG-Destruction,671,322803,191756413,285777.06855439645
4878,1,Fonseca,168,651710,384528967,2288862.898809524
4879,1,TOYSBR Parque dos Brinquedos…,829,3262259,1734170639,2091882.5560916767
4880,1,Canal Regional Mexicano,7,49127,51562445,7366063.571428572
4881,1,Ally Law,177,1856132,189440394,1070284.7118644067
4882,1,Official iNews,55612,300691,224713552,4040.7385456376323
4883,1,DAYMOLITION,3521,1303563,500225972,142069.29054245952
4884,1,leorojasVEVO,13,657979,368417477,28339805.923076924
4885,1,จัดอันดับ TV,162,2085984,303572709,1873905.611111111
4886,1,Kiera Bridget,199,1597666,103608177,520644.10552763817
4888,1,FUNK EXPLODE,575,736425,192457875,334709.347826087
4889,1,FORTNITE IS MY CITY,552,107329,75529051,136827.990942029
4890,1,Wama,1991,609894,257379642,129271.5429432446
4891,1,BollywoodKilla,5702,436971,141741900,24858.277797264116
4892,1,SteveTheGamer55,2701,1579096,454676633,168336.4061458719
4895,1,Neha ki pathsala,146,413909,50400194,345206.80821917806
4897,1,Arena Closer,304,542421,87498704,287824.6842105263
4898,1,Blox4Fun,1059,285697,214090692,202163.07082152975
4900,1,Mantex & Mina,269,612606,126907631,471775.57992565056
4901,1,jaby koay,1902,752644,486109194,255577.91482649843
4902,1,YouTube Nigerian Movies,700,829103,253123384,361604.8342857143
4903,1,Скорти,1312,1741173,590610337,450160.31783536583
4904,1,clips mix,2677,1840872,1341835076,501245.8259245424
4905,1,Rahma Riad,22,176754,40437843,1838083.7727272727
4906,1,معلومه في كتاب,201,1673693,268348917,1335069.2388059702
4907,1,Mahendra Guru : Online Videos For…,5401,2693627,283889168,52562.33438252175
4908,1,がっちゃんねる★TheGacchannel…,619,700337,1016978735,1642938.1825525041
4909,1,Lukas Graham,49,2757622,1033092421,21083518.795918368
4910,1,HRVYVEVO,8,1105739,243588357,30448544.625
4911,1,DramaFever Latino,5227,1086929,547149067,104677.45685861871
4912,1,Telenovelas Mx-BR,893,93653,51446756,57611.14893617021
4914,1,Elevation Worship,320,1003080,411677612,1286492.5375
4915,1,SOLO,1367,445659,173932122,127236.37307973664
4916,1,NGworld,320,1031787,137464342,429576.06875
4917,1,fouseyTUBE,2,10523367,593861,296930.5
4918,1,TGFbro,378,4259716,749365673,1982448.8703703703
4919,1,Dread Mar I - Oficial,85,2361455,430743341,5067568.717647059
4920,1,ToyFamily,576,1805482,1075066645,1866435.1475694445
4921,1,JenniRiveraVEVO,35,1314523,965469696,27584848.457142856
4922,1,VFF Channel,1795,515143,167407345,93263.14484679665
4923,1,هل تعلم؟,1003,5984007,772482299,770171.7836490528
4924,1,KrazyGummy,1102,669884,627700268,569600.9691470055
4925,1,XAmbassadorsVEVO,68,685213,381313822,5607556.205882353
4926,1,Joe Weller,313,5088564,966569893,3088082.725239617
4927,1,Tomat Lebay,158,513436,180400520,1141775.4430379746
4928,1,Breeze Thailand,226,181747,100860450,446285.1769911504
4929,1,Germany's next Topmodel,1235,517643,841162492,681103.2323886639
4930,1,Dan and Riya,322,541904,160196800,497505.5900621118
4931,1,TomoNews US,21001,2336881,2378869886,113274.12437502976
4932,1,Guardian News,2738,191054,228670813,83517.46274653032
4933,1,Jokes PK,317,80664,21626651,68222.8738170347
4934,1,Fozi Mozi English,26,176494,45144745,1736336.3461538462
4935,1,Monique Harteveld,20,149451,55391842,2769592.1
4936,1,MediaoneTV Live,73616,685132,334150601,4539.102925994349
4938,1,Cakes StepByStep,267,2427534,604260150,2263146.629213483
4939,1,Florida Georgia Line - Topic,171,16298,13388670,78296.31578947368
4940,1,alpha m.,878,4358675,577671512,657940.2186788155
4941,1,Ляпота ТВ,218,693344,145471180,667298.9908256881
4943,1,Brian Sobrevilla,194,2332239,160200815,825777.3969072165
